;artist;bbscore;votescore;black;male;song_no;album_no;first_album;career;bbscore_per_year;unique_words;total_words;avg_wordpersong;avg_uniquewordpersong;charlengs;avg_wordlength;r50_unique_words;r50_total_words;profan_words;gang_words;brand_words;profan_percent;gang_percent;brand_percent;bb100;vote100;positive;negative;anger;anticipation;disgust;fear;joy;sadness;surprise;trust;positive_ps;negative_ps;anger_ps;anticipation_ps;disgust_ps;fear_ps;joy_ps;sadness_ps;surprise_ps;trust_ps;positive_percent;negative_percent;anger_percent;anticipation_percent;disgust_percent;fear_percent;joy_percent;sadness_percent;surprise_percent;trust_percent;profan_ps;gang_ps;brand_ps;topic_music;topic_love;topic_life;topic_real;topic_money;topic_street;topic_sex;topic_music_percent;topic_love_percent;topic_life_percent;topic_real_percent;topic_money_percent;topic_street_percent;topic_sex_percent
83;kidink;54.0;;1.0;1;202;11;2011.0;8.0;6.75;5074;45866;227.059405940594;122.82089552238806;224312;4.890594340034012;2392;11760;1533;1022;92;0.033423450922251775;0.022282300614834518;0.0020058431081847127;11.344537815126053;0.0;3400;3588;2462;2025;1540;1876;1842;1695;1184;2127;16.831683168316832;17.762376237623762;12.188118811881187;10.024752475247524;7.6237623762376225;9.287128712871286;9.118811881188119;8.391089108910892;5.861386138613862;10.529702970297027;0.07412898443291327;0.07822788121920378;0.053678105786421314;0.04415035102254393;0.033576069419613656;0.04090175729298391;0.04016046744865478;0.03695547900405529;0.025814328696638036;0.04637422055553133;7.589108910891089;5.05940594059406;0.4554455445544554;7;42;30;72;19;7;25;0.034653465346534656;0.2079207920792079;0.1485148514851485;0.3564356435643564;0.09405940594059406;0.034653465346534656;0.12376237623762376
84;kodakblack;63.0;;1.0;1;199;8;2013.0;6.0;10.5;5340;49807;250.28643216080403;139.01020408163262;257705;5.174071917601943;2561;12526;2267;1715;184;0.04551569056558315;0.03443291103660128;0.003694259842993957;13.235294117647062;0.0;3968;4739;3020;2063;2117;2098;2274;1867;1309;2199;19.939698492462316;23.814070351758794;15.175879396984925;10.366834170854274;10.638190954773867;10.542713567839195;11.427135678391963;9.381909547738694;6.577889447236181;11.05025125628141;0.07966751661413055;0.0951472684562411;0.060634047423052985;0.041419880739655066;0.04250406569357721;0.04212259320978979;0.045656233059610085;0.03748469090690064;0.026281446383038528;0.04415042062360712;11.391959798994975;8.618090452261306;0.9246231155778896;7;12;56;26;66;5;32;0.035175879396984924;0.06030150753768844;0.2814070351758794;0.1306532663316583;0.3316582914572864;0.02512562814070352;0.16080402010050251
85;lilbaby;36.0;;1.0;1;105;7;2017.0;2.0;18.0;3621;31197;297.1142857142857;147.19047619047618;154387;4.948777126005706;2425;14111;1249;1081;116;0.04003590088790589;0.03465076770202263;0.003718306247395583;7.563025210084032;0.0;2156;2499;1813;1473;1102;1294;1226;1019;918;1515;20.53333333333333;23.8;17.266666666666666;14.028571428571427;10.495238095238095;12.323809523809526;11.676190476190474;9.704761904761904;8.742857142857142;14.428571428571427;0.06910920921883515;0.08010385614001346;0.05811456229765681;0.04721607846908357;0.03532390935025804;0.04147834727698176;0.03929865051126711;0.0326633971215181;0.029425906337147808;0.04856236176555438;11.895238095238097;10.295238095238096;1.1047619047619048;0;6;9;33;51;3;9;0.0;0.05714285714285714;0.08571428571428572;0.3142857142857143;0.4857142857142857;0.02857142857142857;0.08571428571428572
86;lilpump;29.0;;0.0;1;56;2;2017.0;2.0;14.5;1919;15346;274.0357142857143;93.25;73058;4.760719405708328;1647;11980;1002;620;365;0.06529388765802162;0.0404014075329076;0.023784699595985927;6.0924369747899165;0.0;757;1847;1363;271;912;1066;381;743;180;430;13.517857142857142;32.982142857142854;24.339285714285715;4.839285714285714;16.285714285714285;19.035714285714285;6.803571428571429;13.267857142857142;3.2142857142857144;7.678571428571429;0.04932881532646944;0.12035709631174248;0.08881793301185976;0.017659324905512842;0.059429167209696335;0.0694643555323863;0.024827316564577092;0.04841652547895217;0.011729440896650593;0.028020331030887528;17.892857142857142;11.071428571428573;6.517857142857142;0;11;0;1;39;0;13;0.0;0.19642857142857142;0.0;0.017857142857142856;0.6964285714285714;0.0;0.23214285714285715
87;lilskies;20.0;;0.0;1;73;5;2015.0;4.0;5.0;2652;18927;259.27397260273966;133.08219178082192;93331;4.931103714270619;2160;12870;796;453;50;0.04205632165689227;0.023934062450467586;0.002641728747292228;4.201680672268908;0.0;1576;1629;1086;829;755;941;790;771;468;824;21.58904109589041;22.315068493150687;14.876712328767125;11.356164383561644;10.342465753424657;12.89041095890411;10.821917808219178;10.561643835616437;6.410958904109589;11.287671232876713;0.08326729011465102;0.08606752258678077;0.05737834839118719;0.04379986263010514;0.039890104084112636;0.04971733502403973;0.0417393142072172;0.040735457283246165;0.02472658107465525;0.04353568975537592;10.904109589041095;6.205479452054795;0.6849315068493149;3;4;18;14;21;0;13;0.0410958904109589;0.0547945205479452;0.2465753424657534;0.1917808219178082;0.2876712328767123;0.0;0.1780821917808219
88;liluzivert;99.0;;1.0;1;142;8;2014.0;5.0;19.8;3930;37346;263.0;113.81560283687945;181394;4.857119905746265;2190;13249;2057;1199;195;0.05507952658919296;0.032105178600117815;0.0052214427247898034;20.798319327731093;0.0;3117;3492;2599;1485;1753;1918;1502;1693;1014;1813;21.950704225352116;24.59154929577465;18.30281690140845;10.45774647887324;12.345070422535212;13.507042253521126;10.577464788732394;11.922535211267604;7.140845070422535;12.767605633802814;0.08346275370856318;0.09350398971777432;0.06959245970117281;0.039763294596476186;0.046939431264392435;0.05135757510844535;0.040218497295560436;0.045332833502918654;0.02715150216890698;0.048546029025866216;14.485915492957744;8.443661971830986;1.3732394366197185;3;7;16;7;84;0;29;0.02112676056338028;0.04929577464788732;0.11267605633802817;0.04929577464788732;0.5915492957746479;0.0;0.20422535211267606
89;lilwayne;379.0;36.0;1.0;1;579;28;1999.0;20.0;18.95;11721;168636;291.2538860103627;178.04232804232802;847622;5.026340757608104;3384;14412;9434;5888;411;0.05594297777461515;0.03491543917075832;0.0024372020209208;79.62184873949579;72.0;14512;16548;11073;8049;7479;8911;8385;7489;5549;8132;25.06390328151986;28.58031088082901;19.124352331606215;13.901554404145074;12.917098445595856;15.390328151986186;14.481865284974091;12.934369602763386;9.583765112262519;14.044905008635581;0.08605517208662444;0.0981285134846652;0.06566213619867642;0.04773002205934676;0.0443499608624493;0.052841623378163616;0.04972247918593895;0.04440926018169311;0.032905192248392987;0.048222206409070434;16.293609671848017;10.169257340241797;0.7098445595854922;91;82;75;34;62;88;179;0.15716753022452504;0.14162348877374784;0.12953367875647667;0.05872193436960276;0.1070811744386874;0.15198618307426598;0.30915371329879104
90;lilyachty;26.0;;1.0;1;192;13;2015.0;4.0;6.5;4784;41981;218.65104166666663;109.44270833333331;204919;4.881231985898383;2000;9683;2890;1038;197;0.06884066601557848;0.024725471046425758;0.004692599032895834;5.46218487394958;0.0;3129;3637;2683;1641;1867;2068;1740;1660;984;1767;16.296875;18.94270833333333;13.973958333333336;8.546875;9.723958333333334;10.770833333333336;9.0625;8.645833333333334;5.125;9.203125;0.07453371763416784;0.08663442986112765;0.06390986398608894;0.0390891117410257;0.04447249946404326;0.04926037969557657;0.04144732140730329;0.039541697434553734;0.0234391748648198;0.04209046949810629;15.052083333333336;5.40625;1.0260416666666667;2;31;22;12;84;3;56;0.010416666666666666;0.16145833333333334;0.11458333333333333;0.0625;0.4375;0.015625;0.2916666666666667
91;lloyd;35.0;;1.0;1;171;10;2004.0;15.0;2.333333333333333;3360;32814;191.89473684210535;93.86875;158414;4.827634546230269;1818;9836;356;458;27;0.010849027853964771;0.013957457182909734;0.0008228195282501371;7.352941176470589;0.0;3361;2048;1157;1305;812;1043;2348;995;791;1507;19.654970760233923;11.976608187134502;6.766081871345029;7.63157894736842;4.748538011695906;6.099415204678363;13.730994152046785;5.818713450292398;4.625730994152047;8.812865497076023;0.10242579386847077;0.062412384957640024;0.035259340525385506;0.03976961053208996;0.02474553544218931;0.031785213628329374;0.07155482416041932;0.03032242335588468;0.02410556469799476;0.045925519595294687;2.08187134502924;2.6783625730994154;0.15789473684210525;3;108;36;8;2;8;6;0.017543859649122806;0.631578947368421;0.21052631578947367;0.04678362573099415;0.011695906432748537;0.04678362573099415;0.03508771929824561
92;logic;91.0;26.0;99.0;1;211;12;2009.0;10.0;9.1;6360;56753;268.9715639810426;160.85781990521323;298421;5.25824185505612;2816;12564;1823;1460;51;0.03212164995683048;0.025725512307719408;0.0008986309093792399;19.11764705882353;52.0;5261;4992;3239;3187;2399;2570;3008;2376;1691;3149;24.93364928909953;23.65876777251185;15.350710900473931;15.104265402843602;11.369668246445498;12.18009478672986;14.255924170616113;11.260663507109005;8.014218009478673;14.924170616113743;0.09269994537733688;0.08796010783570912;0.057071872852536426;0.05615562172924779;0.04227089316864307;0.04528394974714993;0.053001603439465764;0.04186562824872694;0.029795781720790088;0.05548605360069071;8.639810426540285;6.919431279620852;0.2417061611374408;86;12;83;14;5;5;6;0.4075829383886256;0.05687203791469194;0.3933649289099526;0.06635071090047394;0.023696682464454975;0.023696682464454975;0.02843601895734597
93;ludacris;132.0;18.0;1.0;1;167;11;2000.0;19.0;6.947368421052633;6740;47826;286.3832335329341;182.2875;245900;5.1415548028269145;3266;13157;1496;1240;133;0.03128005687283068;0.02592731986785431;0.0027809141471166307;27.731092436974787;36.0;3304;3980;2282;2002;1672;1936;1811;1732;1358;1974;19.78443113772455;23.832335329341323;13.664670658682635;11.988023952095807;10.011976047904193;11.592814371257484;10.844311377245507;10.37125748502994;8.131736526946106;11.820359281437126;0.0690837619704763;0.08321833312424204;0.0477146322084222;0.04186007610922929;0.034960063563751934;0.040480073600133816;0.0378664324844227;0.03621461129929327;0.0283945970810856;0.04127462049931;8.95808383233533;7.425149700598802;0.7964071856287425;34;32;27;16;9;34;17;0.20359281437125748;0.19161676646706588;0.16167664670658682;0.09580838323353294;0.05389221556886228;0.20359281437125748;0.10179640718562874
94;lupefiasco;51.0;;1.0;1;231;14;2006.0;13.0;3.9230769230769234;8693;57998;251.07359307359303;166.40434782608696;322428;5.559295148108555;3896;13056;786;1297;168;0.013552191454877757;0.02236284009793441;0.0028966516086761608;10.714285714285714;0.0;5164;4873;2575;2651;1701;2895;2647;2338;1523;3103;22.354978354978357;21.095238095238095;11.147186147186147;11.476190476190474;7.363636363636362;12.532467532467532;11.458874458874456;10.12121212121212;6.593073593073592;13.432900432900436;0.08903755301906963;0.08402013862546985;0.04439808269250664;0.045708472705955384;0.02932859753784613;0.04991551432808028;0.04563950481051071;0.04031173488740991;0.026259526190558297;0.053501844891203146;3.4025974025974026;5.614718614718615;0.7272727272727273;136;8;54;14;1;17;3;0.5887445887445888;0.03463203463203463;0.23376623376623376;0.06060606060606061;0.004329004329004329;0.0735930735930736;0.012987012987012988
95;macklemore&ryanlewis;77.0;;0.0;1;90;6;2005.0;14.0;5.5;4980;25373;281.92222222222216;185.6292134831461;137882;5.434201710479643;3614;13653;332;530;56;0.013084775154691995;0.020888345879478184;0.0022070705080203365;16.176470588235293;0.0;2545;1956;1038;1342;711;1176;1383;990;683;1497;28.277777777777782;21.73333333333333;11.533333333333333;14.911111111111113;7.9;13.066666666666665;15.366666666666667;11.0;7.588888888888889;16.633333333333333;0.1003034721948528;0.07708981988728175;0.04090962834509124;0.05289086824577307;0.028021913057186768;0.04634848066842707;0.05450675915343081;0.03901785362393096;0.026918377803176602;0.0589997241161865;3.688888888888889;5.888888888888888;0.6222222222222222;36;5;39;5;3;2;0;0.4;0.05555555555555555;0.43333333333333335;0.05555555555555555;0.03333333333333333;0.022222222222222223;0.0
96;macmiller;19.0;;0.0;1;247;14;2009.0;10.0;1.9;6855;54496;220.63157894736838;146.69958847736626;284887;5.227668085731064;2768;10854;1677;1292;230;0.030772900763358774;0.02370816206694069;0.0042204932472108036;3.9915966386554618;0.0;4610;4582;2915;2938;2069;2320;2767;2294;1665;2755;18.663967611336037;18.55060728744939;11.80161943319838;11.894736842105265;8.376518218623483;9.392712550607287;11.20242914979757;9.287449392712553;6.7408906882591095;11.153846153846152;0.08459336465061656;0.08407956547269524;0.05349016441573694;0.05391221374045802;0.037966089254257186;0.04257193188490899;0.050774368761009984;0.04209483264826777;0.03055270111567821;0.05055416911332942;6.789473684210527;5.230769230769232;0.931174089068826;66;17;94;46;1;7;17;0.26720647773279355;0.06882591093117409;0.3805668016194332;0.1862348178137652;0.004048582995951417;0.02834008097165992;0.06882591093117409
97;meekmill;77.0;1.0;1.0;1;228;17;2008.0;11.0;7.0;6658;70236;308.0526315789473;179.23873873873868;352934;5.024972948345578;3032;15380;3871;2686;324;0.05511418645708753;0.038242496725326036;0.0046130189646335215;16.176470588235293;2.0;5303;6479;4751;3227;3215;3456;2950;3010;2294;3511;23.258771929824558;28.41666666666667;20.837719298245613;14.153508771929824;14.100877192982454;15.157894736842106;12.93859649122807;13.201754385964911;10.06140350877193;15.399122807017546;0.0755025912637394;0.09224614157981663;0.06764337376843782;0.045945099379235715;0.04577424682499003;0.04920553562275756;0.042001252918731136;0.042855515689959565;0.03266131328663364;0.04998860982971695;16.978070175438596;11.780701754385964;1.4210526315789471;4;9;38;23;94;25;35;0.017543859649122806;0.039473684210526314;0.16666666666666666;0.10087719298245613;0.41228070175438597;0.10964912280701754;0.15350877192982457
98;metroboomin;23.0;;1.0;1;14;1;2018.0;1.0;23.0;1107;3616;258.2857142857143;126.0;18042;4.989491150442479;1107;3616;145;86;19;0.04009955752212389;0.023783185840707963;0.005254424778761061;4.831932773109244;0.0;284;324;165;136;119;173;160;150;99;188;20.285714285714285;23.142857142857146;11.785714285714285;9.714285714285714;8.5;12.357142857142858;11.428571428571427;10.714285714285714;7.071428571428571;13.428571428571427;0.07853982300884955;0.08960176991150443;0.04563053097345133;0.03761061946902655;0.03290929203539823;0.0478429203539823;0.04424778761061947;0.04148230088495576;0.0273783185840708;0.051991150442477874;10.357142857142858;6.142857142857142;1.3571428571428572;0;31;3;1;6;0;2;0.0;2.2142857142857144;0.21428571428571427;0.07142857142857142;0.42857142857142855;0.0;0.14285714285714285
99;migos;91.0;;1.0;1;276;17;2013.0;6.0;15.166666666666664;7433;85400;309.42028985507244;166.36059479553904;435709;5.101978922716628;2903;13676;4280;2913;752;0.05011709601873536;0.034110070257611244;0.008805620608899297;19.11764705882353;0.0;6458;7563;5178;3538;3257;4229;2867;3041;2143;3541;23.39855072463768;27.40217391304348;18.76086956521739;12.818840579710145;11.80072463768116;15.32246376811594;10.38768115942029;11.018115942028988;7.764492753623188;12.829710144927535;0.07562060889929742;0.08855971896955503;0.06063231850117096;0.04142857142857143;0.038138173302107725;0.049519906323185016;0.03357142857142857;0.03560889929742389;0.02509367681498829;0.04146370023419204;15.507246376811596;10.554347826086957;2.7246376811594204;4;34;8;5;210;7;38;0.014492753623188406;0.12318840579710146;0.028985507246376812;0.018115942028985508;0.7608695652173914;0.025362318840579712;0.13768115942028986
100;monica;45.0;;1.0;0;118;8;1995.0;24.0;1.875;2081;18236;154.5423728813559;74.16521739130434;88876;4.873656503619213;1251;7325;77;179;12;0.004222417196753674;0.00981574906777802;0.0006580390436499232;9.453781512605042;0.0;1994;1287;571;863;528;486;1469;659;501;851;16.89830508474576;10.906779661016948;4.8389830508474585;7.313559322033898;4.47457627118644;4.11864406779661;12.44915254237288;5.584745762711863;4.245762711864407;7.211864406779661;0.1093441544198289;0.07057468743145427;0.03131169116034218;0.04732397455582365;0.028953717920596624;0.02665058126782189;0.08055494626014477;0.03613731081377495;0.02747313007238429;0.046665935512173726;0.652542372881356;1.5169491525423728;0.1016949152542373;1;37;75;2;0;2;1;0.00847457627118644;0.3135593220338983;0.635593220338983;0.01694915254237288;0.0;0.01694915254237288;0.00847457627118644
101;musiqsoulchild;85.0;;1.0;1;128;9;2000.0;19.0;4.473684210526316;2237;18666;145.828125;76.6875;94154;5.044144433729776;1266;6924;17;98;1;0.0009107468123861566;0.005250187506696668;5.357334190506804e-05;17.857142857142858;0.0;2084;957;446;1033;283;481;1494;571;552;982;16.28125;7.4765625;3.484375;8.0703125;2.2109375;3.7578125;11.671875;4.4609375;4.3125;7.671875;0.11164684453016177;0.051269688203150116;0.023893710489660342;0.05534126218793528;0.015161255759134254;0.025768777456337728;0.08003857280617165;0.03059037822779385;0.029572484731597563;0.05260902175077682;0.1328125;0.765625;0.0078125;3;31;92;1;0;0;1;0.0234375;0.2421875;0.71875;0.0078125;0.0;0.0;0.0078125
102;nelly;46.0;;1.0;1;152;9;2000.0;19.0;2.421052631578948;5254;41129;270.5855263157895;147.18421052631578;202545;4.924627391864621;2995;14795;885;705;101;0.02151766393542269;0.017141189914658756;0.002455688200539765;9.663865546218489;0.0;2760;2799;1507;1596;1183;1148;1567;1129;912;1578;18.157894736842106;18.414473684210527;9.914473684210526;10.5;7.782894736842105;7.552631578947367;10.30921052631579;7.427631578947367;6.0;10.381578947368421;0.06710593498504705;0.06805417102287924;0.03664081305161808;0.03880473631744025;0.028763159814242992;0.02791217875465;0.03809963772520606;0.02745021760801381;0.02217413503853729;0.038367088915363855;5.822368421052633;4.6381578947368425;0.6644736842105263;13;48;22;17;15;30;7;0.08552631578947369;0.3157894736842105;0.14473684210526316;0.1118421052631579;0.09868421052631579;0.19736842105263158;0.046052631578947366
103;nf;30.0;;0.0;1;96;7;2010.0;9.0;3.333333333333333;3016;25185;262.34375;147.96808510638297;129392;5.1376613063331344;2197;13121;6;329;9;0.0002382370458606313;0.013063331348024615;0.00035735556879094697;6.302521008403361;0.0;2104;2176;898;1144;699;1198;1106;1416;709;1272;21.91666666666667;22.66666666666667;9.354166666666666;11.916666666666664;7.28125;12.479166666666664;11.520833333333336;14.75;7.385416666666668;13.25;0.08354179074846138;0.08640063529878897;0.035656144530474485;0.04542386341076037;0.02775461584276355;0.047567996823506056;0.043915028786976375;0.056223942823109004;0.028151677585864607;0.05050625372245384;0.0625;3.427083333333333;0.09375;16;1;74;4;1;0;0;0.16666666666666666;0.010416666666666666;0.7708333333333334;0.041666666666666664;0.010416666666666666;0.0;0.0
104;nickiminaj;290.0;;99.0;0;223;9;2007.0;12.0;24.16666666666667;6428;49725;222.98206278026902;123.22374429223744;252159;5.071070889894418;2773;11690;1764;1069;182;0.03547511312217195;0.02149824032176973;0.003660130718954248;60.92436974789916;0.0;4025;4280;2674;2277;1995;2337;2371;1926;1503;2333;18.04932735426009;19.192825112107624;11.991031390134527;10.210762331838565;8.946188340807176;10.479820627802688;10.632286995515695;8.63677130044843;6.739910313901344;10.461883408071747;0.08094519859225742;0.08607340372046254;0.05377576671694319;0.04579185520361991;0.04012066365007542;0.046998491704374055;0.047682252388134734;0.038733031674208135;0.030226244343891408;0.04691804927099045;7.910313901345291;4.79372197309417;0.8161434977578476;26;50;37;18;18;26;54;0.11659192825112108;0.2242152466367713;0.16591928251121077;0.08071748878923767;0.08071748878923767;0.11659192825112108;0.242152466367713
105;omarion;53.0;;1.0;1;115;10;2005.0;14.0;3.7857142857142856;2723;20751;180.4434782608696;85.8859649122807;100931;4.8639101730037115;1792;9775;294;373;24;0.014167991904004624;0.01797503734759771;0.001156570767673847;11.134453781512606;0.0;1838;1683;917;864;484;592;1291;732;535;821;15.982608695652173;14.634782608695652;7.9739130434782615;7.51304347826087;4.208695652173913;5.147826086956521;11.22608695652174;6.365217391304348;4.652173913043479;7.139130434782609;0.08857404462435545;0.08110452508312853;0.04419064141487157;0.041636547636258486;0.023324177148089247;0.02852874560262156;0.06221386921112235;0.03527540841405233;0.02578189002939617;0.03956435834417618;2.5565217391304347;3.243478260869565;0.20869565217391306;5;59;26;12;4;2;7;0.043478260869565216;0.5130434782608696;0.22608695652173913;0.10434782608695652;0.034782608695652174;0.017391304347826087;0.06086956521739131
106;pharrellwilliams;63.0;;1.0;1;50;2;2006.0;13.0;4.846153846153847;2319;9433;188.66;101.46;49594;5.2575002650270335;2159;8490;187;131;16;0.019824022050249124;0.01388741651648468;0.001696173009646984;13.235294117647062;0.0;1004;626;364;586;271;361;656;260;292;482;20.08;12.52;7.28;11.72;5.42;7.22;13.12;5.2;5.84;9.64;0.10643485635534823;0.06636276900243825;0.038587935969468884;0.062122336478320786;0.028728930350895788;0.03826990353016008;0.06954309339552635;0.02756281140676349;0.030955157426057457;0.051097211915615386;3.74;2.62;0.32;9;19;22;3;1;0;1;0.18;0.38;0.44;0.06;0.02;0.0;0.02
107;pitbull;71.0;;0.0;1;180;11;2004.0;15.0;4.733333333333333;4184;45663;253.6833333333333;99.47777777777776;220456;4.827891290541578;1968;12233;595;739;44;0.013030243304206908;0.016183781179510758;0.0009635810174539565;14.915966386554622;0.0;3356;2416;1426;1561;1176;1310;2226;1204;917;1575;18.64444444444445;13.422222222222222;7.9222222222222225;8.672222222222222;6.533333333333332;7.277777777777778;12.366666666666667;6.688888888888888;5.094444444444443;8.75;0.07349495214944265;0.0529093576856536;0.031228784792939574;0.034185226551036944;0.025753892648314833;0.028688434837833694;0.04874843965573878;0.0263670805685128;0.020081904386483586;0.03449182051113593;3.305555555555556;4.105555555555555;0.24444444444444444;7;123;24;4;4;19;1;0.03888888888888889;0.6833333333333333;0.13333333333333333;0.022222222222222223;0.022222222222222223;0.10555555555555556;0.005555555555555556
108;playboicarti;24.0;;1.0;1;102;3;2012.0;7.0;3.4285714285714284;2573;20572;201.68627450980392;87.4607843137255;97803;4.754180439432238;1529;8864;1730;711;74;0.08409488625315964;0.034561539957223414;0.0035971223021582736;5.042016806722689;0.0;1602;2330;1751;1034;1295;1307;822;1071;540;1022;15.705882352941178;22.84313725490196;17.166666666666668;10.137254901960784;12.696078431372547;12.81372549019608;8.058823529411764;10.5;5.294117647058823;10.019607843137257;0.07787283686564263;0.11326074275714565;0.08511569123079915;0.05026249270853588;0.06294964028776978;0.0635329574178495;0.03995722341046082;0.05206105385961501;0.0262492708535874;0.049679175578456164;16.96078431372549;6.970588235294117;0.7254901960784313;0;11;2;4;45;2;43;0.0;0.10784313725490197;0.0196078431372549;0.0392156862745098;0.4411764705882353;0.0196078431372549;0.4215686274509804
109;pleasurep;26.0;;1.0;1;58;4;2009.0;10.0;2.6;1708;11512;198.4827586206896;83.08620689655173;56875;4.940496872828354;1587;9960;188;158;12;0.01633078526754691;0.013724808895066021;0.0010423905489923557;5.46218487394958;0.0;1276;685;421;570;300;327;939;340;335;482;22.0;11.810344827586205;7.258620689655173;9.827586206896553;5.172413793103448;5.637931034482759;16.189655172413794;5.862068965517241;5.775862068965517;8.310344827586206;0.1108408617095205;0.05950312717164698;0.03657053509381515;0.0495135510771369;0.026059763724808897;0.028405142460041694;0.08156706045865184;0.02953439888811675;0.029100069492703263;0.04186935371785962;3.2413793103448274;2.7241379310344827;0.20689655172413796;0;39;14;2;2;0;1;0.0;0.6724137931034483;0.2413793103448276;0.034482758620689655;0.034482758620689655;0.0;0.017241379310344827
110;plies;103.0;;1.0;1;219;17;2004.0;15.0;6.866666666666666;4824;61302;279.9178082191781;130.35046728971963;301627;4.920345176340087;2308;14517;4948;2028;138;0.08071514795602101;0.03308211803856318;0.00225115004404424;21.63865546218487;0.0;4637;5493;3634;2512;2535;2544;2625;2473;1539;3068;21.17351598173516;25.082191780821923;16.593607305936068;11.470319634703195;11.575342465753426;11.616438356164384;11.986301369863016;11.292237442922374;7.027397260273973;14.009132420091325;0.07564190401618218;0.0896055593618479;0.05928028449316498;0.0409774558741966;0.041352647548203975;0.04149946168151121;0.042820788881276314;0.040341261296531934;0.02510521679553685;0.05004730677628789;22.593607305936068;9.260273972602741;0.6301369863013698;6;28;34;24;32;32;67;0.0273972602739726;0.1278538812785388;0.1552511415525114;0.1095890410958904;0.1461187214611872;0.1461187214611872;0.3059360730593607
111;postmalone;113.0;;0.0;1;66;3;2016.0;3.0;37.66666666666666;2244;13911;210.77272727272728;97.46153846153848;69893;5.02429731866868;1950;11274;431;353;58;0.03098267558047588;0.02537560204154985;0.004169362375098843;23.739495798319325;0.0;1117;1154;797;722;564;613;717;547;367;643;16.924242424242426;17.484848484848484;12.075757575757574;10.93939393939394;8.545454545454545;9.287878787878787;10.863636363636363;8.287878787878787;5.5606060606060606;9.742424242424242;0.0802961684997484;0.0829559341528287;0.05729278987851341;0.051901373014161464;0.04054345481992668;0.04406584717130328;0.051541945223204655;0.03932140033067357;0.026381999856228883;0.04622241391704406;6.53030303030303;5.348484848484849;0.8787878787878788;1;10;19;5;22;0;9;0.015151515151515152;0.15151515151515152;0.2878787878787879;0.07575757575757576;0.3333333333333333;0.0;0.13636363636363635
112;prettyricky;23.0;;1.0;1;60;4;2005.0;14.0;1.6428571428571428;2648;15444;257.4;128.94915254237287;75418;4.883320383320384;2382;12963;260;253;39;0.016835016835016838;0.01638176638176638;0.002525252525252525;4.831932773109244;0.0;1655;1072;536;699;289;418;1155;494;386;783;27.58333333333333;17.866666666666667;8.933333333333334;11.65;4.816666666666666;6.966666666666668;19.25;8.233333333333333;6.433333333333334;13.05;0.10716135716135716;0.06941206941206941;0.034706034706034714;0.045260295260295264;0.018712768712768717;0.027065527065527062;0.07478632478632477;0.03198653198653199;0.024993524993524998;0.050699300699300696;4.333333333333333;4.216666666666667;0.65;0;46;7;3;2;1;1;0.0;0.7666666666666667;0.11666666666666667;0.05;0.03333333333333333;0.016666666666666666;0.016666666666666666
113;raesremmurd;110.0;;1.0;1;44;3;2015.0;4.0;27.5;2364;12454;283.04545454545456;135.77272727272728;61187;4.913039987152722;2145;10452;513;318;109;0.04119158503292115;0.025533964991167498;0.008752208125903323;23.10924369747899;0.0;1045;979;712;617;417;562;603;460;427;620;23.75;22.25;16.181818181818183;14.022727272727273;9.477272727272727;12.772727272727273;13.704545454545455;10.454545454545457;9.704545454545457;14.090909090909092;0.08390878432632086;0.0786092821583427;0.05717038702424924;0.04954231572185643;0.03348321824313474;0.045126063915207966;0.04841817889834591;0.0369359242010599;0.03428617311707082;0.049783202184037256;11.659090909090908;7.227272727272727;2.477272727272727;2;26;3;6;15;0;10;0.045454545454545456;0.5909090909090909;0.06818181818181818;0.13636363636363635;0.3409090909090909;0.0;0.22727272727272727
114;richhomiequan;38.0;;1.0;1;155;10;2012.0;7.0;5.428571428571429;4183;41281;266.3290322580645;140.89361702127658;205395;4.975533538431724;2225;12674;2087;1377;117;0.05055594583464548;0.033356750078728716;0.0028342336668200872;7.9831932773109235;0.0;3710;3391;2511;1934;1518;1845;2045;1471;1234;2362;23.935483870967737;21.87741935483871;16.2;12.477419354838707;9.793548387096774;11.903225806451614;13.193548387096774;9.490322580645161;7.961290322580645;15.238709677419354;0.08987185387950873;0.08214432789903345;0.06082701484944648;0.04684964027034229;0.03677236501053754;0.044693684746009064;0.049538528620915186;0.0356338266999346;0.029892686708170833;0.05721760616264141;13.464516129032258;8.883870967741935;0.7548387096774194;4;6;37;15;52;4;37;0.025806451612903226;0.03870967741935484;0.23870967741935484;0.0967741935483871;0.33548387096774196;0.025806451612903226;0.23870967741935484
115;richthekid;22.0;;1.0;1;209;18;2013.0;6.0;3.6666666666666665;4636;55051;263.4019138755981;130.39690721649484;273932;4.9759677390056485;2082;10602;3613;1695;548;0.06563005213347622;0.030789631432671518;0.009954405914515631;4.621848739495799;0.0;4271;5394;4071;2409;2574;3249;2251;2694;1600;2552;20.435406698564595;25.808612440191393;19.47846889952153;11.526315789473687;12.31578947368421;15.545454545454545;10.770334928229666;12.889952153110046;7.655502392344498;12.210526315789476;0.07758260522061361;0.09798187135565203;0.07394961036130134;0.04375942308041634;0.046756643839348966;0.05901800148952789;0.04088935714155965;0.04893644075493633;0.029063958874498193;0.04635701440482462;17.28708133971292;8.110047846889952;2.6220095693779903;0;68;2;3;172;2;26;0.0;0.3253588516746411;0.009569377990430622;0.014354066985645933;0.8229665071770335;0.009569377990430622;0.12440191387559808
